full_text,normalized,label_num,pseudo_label
Kalo di Indramayu trend #KaburAjaDulu udah rame dari dulu penyumbang TKI dan TKW paling besarrrr Semangat pejuang devisa negara ,kalau di indramayu trend kaburajadulu sudah rame dari dulu penyumbang tki dan tkw paling besar semangat pejuang devisa negara,0,positif
@DrEvaChaniago sudah tak bisa lagi di harap kan @DrEvaChaniago mereka (buzzer dan loyalis mulyono) asik bicara pancasila indonesia mercusuar padahal di samping ada sodara nya geleperan susah cari makan one from two option Flight #KaburAjaDulu Fight #francerevolution,sudah tak bisa lagi di harap kan mereka buzzer dan loyalis mulyono asik bicara pancasila indonesia mercusuar padahal di samping ada sodara ya geleperan susah cari makan one from two option flight kaburajadulu fight francerevolution,2,negatif
Jangan bicara..soal nasionalisme Maari bicara..brapa banyak uang dikantong kita Atau brapa dahsyatnya ancaman yang membuat kita terpaksa... #KaburAjaDulu Inget lagu lawas dr Iwan Fals Judul : Interrmezzo,jangan bicarasoal nasionalisme maari bicarabrapa banyak uang dikantong kita atau berapa dahsyatnya ancaman yang membuat kita terpaksa kaburajadulu ingat lagu lawas dari iwan fals judul interrmezzo,2,negatif
Rupanya ada yg ketar-ketir dgn tagar #KaburAjaDulu Ada yg ngeguyon.. eh kok gini sih.. ada apa sebenarnya? Apa yg terjadi dengan Indonesia? Rupanya ada yg takut karena bisa meningkatkan Awareness masyarakat dengan apa yg terjadi saat ini Lucuuu banget fufufafa anjing.,rupanya ada yang ketarketir dengan tagar kaburajadulu ada yang ngeguyon eh kok begini sih ada apa sebenarnya apa yang terjadi dengan indonesia rupanya ada yang takut karena bisa meningkatkan awareness masyarakat dengan apa yang terjadi saat ini lucu banget fufufafa anjing,2,negatif
Ya Allah selamatkan negeri ini #KaburAjaDulu,ya allah selamatkan negeri ini kaburajadulu,2,negatif
Rame banget server discord #KaburAjaDulu membernya udah tembus 14K orang . Langsung ada community manager nya rapihhh dan udah banyak banget segala pembahasan.,rame banget server discord kaburajadulu membernya sudah tembus ke orang langsung ada community manager ya rapi dan sudah banyak banget segala pembahasan,2,negatif
Yg kecil disingkirkan... Yg besar diangkat jadi pejabat... Ndasmu Rest In Peace #IndonesiaGelap #KaburAjaDulu @WagimanDeep212_ @narkosun @B3doel___ https://t.co/1BZ6UaH1Jj,yang kecil disingkirkan yang besar diangkat jadi pejabat ndasmu rest ini peace indonesiagelap kaburajadulu,2,negatif
#PHK #KaburAjaDulu #karyawan #tongkrongangenz #youthmarkethink #vibecheckindonesia #cctvguy #fradhytfahrenheit #fradhytadhyatman #ianfradhyt https://t.co/0GLSpNUOmm,phk kaburajadulu karyawan tongkrongangenz youthmarkethink vibecheckindonesia cctvguy fradhytfahrenheit fradhytadhyatman ianfradhyt,1,neutral
As things keep getting worse #KaburAjaDulu should really be #KaburAjaBuruan now,as things keep getting worse kaburajadulu should really be kaburajaburuan now,2,negatif
Viral #KaburAjaDulu Gita Savitri Bongkar Fakta Hidup di Luar Negeri: Kerja Keras Rasisme dan Biaya Hidup Tinggi https://t.co/1MXkkHzurm,viral kaburajadulu gita savitri bongkar fakta hidup di luar negeri kerja keras rasisme dan biaya hidup tinggi,2,negatif
@BBCIndonesia #KaburAjaDulu udah kabur dideportasi.,kaburajadulu sudah kabur dideportasi,2,negatif
NGGA HABIS PIKIR SM NEGARA INI. HANCUR SUDAH #KaburAjaDulu,tidak habis pikir sama negara ini hancur sudah kaburajadulu,2,negatif
#AdiliJokowi setelah itu terserah kalian mau #KaburAjaDulu atau #KaburDuluAja !,adilijokowi setelah itu terserah kalian mau kaburajadulu atau kaburduluaja,2,negatif
Apa itu Nasionalisme.. #KaburAjaDulu https://t.co/gCfDlDcBFe,apa itu nasionalisme kaburajadulu,2,negatif
Result pasaran hari ini KENTUCKY EVE SENIN 17 FEBRUARI 2025 Angka Result : 7928 Shio : Harimau Kami ucapkan selamat kepada para pemenang yang beruntung #recehbet #KaburAjaDulu,result pasaran hari ini kentucky eve senin februari angka result shio harimau kami ucapkan selamat kepada para pemenang yang beruntung recehbet kaburajadulu,1,neutral
@isfunnyyyy Di Indonesia udah nyari kerja susah umur kerja di batasi banyak potongan gaji susah buat naik gaji banyak yg gajinya di bawah UMR dan kalau mau masuk kerja hrs ada org dalam.derita mana lagi yg harus di dustakan menjadi warga Indonesia. Mangkanya udah paling bener. #KaburAjaDulu,di indonesia sudah mencari kerja susah umur kerja di batasi banyak potongan gaji susah buat naik gaji banyak yang gajinya di bawah umr dan kalau mau masuk kerja harus ada orang dalamderita mana lagi yang harus di dustakan menjadi warga indonesia mangkanya sudah paling benar kaburajadulu,2,negatif
#KaburAjaDulu Jadi makin semangat ,kaburajadulu jadi makin semangat,0,positif
Kementerian Luar Negeri Indonesia mengonfirmasi sejumlah warga negara Indonesia termasuk dlm 260 orang dari 20 negara yg dibebaskan oleh Kelompok Etnis bersenjata Myanmar n dibawa ke Thailand. #IndonesiaGelap Ndasmu Rest In Peace LPDP #KaburAjaDulu https://t.co/nOPBjq3ikr,kementerian luar negeri indonesia mengonfirmasi sejumlah warga negara indonesia termasuk dalam orang dari negara yang dibebaskan oleh kelompok etnis bersenjata myanmar n dibawa ke thailand indonesiagelap ndasmu rest ini peace lpdp kaburajadulu,1,neutral
@AlionelMessi_ Si tohir harus dukung #kaburajadulu khususnya untuk anak2 yg berbakat sepakbola dan keluarganya kurang mampu kirim ke jepang sama ortunya skalian bantu cariin kerja yg layak disana anaknya ikut skolah bola dah dewasa suruh masuk timnas...,sih tohir harus dukung kaburajadulu khususnya untuk anak yang berbakat sepakbola dan keluarganya kurang mampu kirim ke jepang sama ortunya skalian bantu carikan kerja yang layak disana anaknya ikut sekolah bola sudah dewasa suruh masuk timnas,2,negatif
Standar terbaik sebagai seorang muslim itu amar ma'ruf nahi munkar.. bukan #KaburAjaDulu https://t.co/iAdLaNYrdy,standar terbaik sebagai seorang muslim itu amar maruf nahi munkar bukan kaburajadulu,2,negatif
@ilhampid Lucu banget isi Ndasmu mau #KaburAjaDulu minta dibiayain pake LPDP,lucu banget isi ndasmu mau kaburajadulu meminta dibiayain pakai lpdp,0,positif
Banyak2 yg pindah ke LN malah bagus. Main yg jauh lihat yg banyak. Lalu rasakan hidup di mana bahasa agama atau etnis kalian bukan yg terbanyak. I hope it makes most of you rethink and reflect your lives. Anyway ini tulus gw dukung #KaburAjaDulu,banyak yang pindah ke ln malah bagus main yang jauh lihat yang banyak lalu rasakan hidup di mana bahasa agama atau etnis kalian bukan yang terbanyak i hope itu makes most of you rethink and reflect your lives anyway ini tulus gue dukung kaburajadulu,0,positif
@Boediantar4 Rakyat : gantung jokowi Prabowo : hidup jokowi Jd sia2 aja kita berteriak klo prabowo sdh d cuci otaknya buat melindungi dia ga ada harapan buat negri ini menegakan hukum yg memwasang badan dan leher ya kloning nya jokowi.. Maka makin mantap anak2 muda #KaburAjaDulu,rakyat gantung jokowi prabowo hidup jokowi jadi sia saja kita berteriak kalau prabowo sudah di cuci otaknya buat melindungi dia tidak ada harapan buat negeri ini menegakan hukum yang memwasang badan dan leher ya kloning ya jokowi maka makin mantap anak muda kaburajadulu,2,negatif
Udah disuruh nyicil buat pindahan kok pas banget kayak mendukung buat #KaburAjaDulu ,sudah disuruh nyicil buat pindahan kok pas banget kayak mendukung buat kaburajadulu,2,negatif
Tentang #KaburAjaDulu Ke Bosnia kita pergi inshaa Allah one day ,tentang kaburajadulu ke bosnia kita pergi inshaa allah one day,2,negatif
@realfedinuril #IndonesiaGelap #IndonesiaCemas #KaburAjaDulu #Ndasmu,indonesiagelap indonesiacemas kaburajadulu ndasmu,1,neutral
kalo emang niat #KaburAjaDulu mah aku pengennya ke jepang ,kalau memang niat kaburajadulu mah aku pengennya ke jepang,2,negatif
@AntoniusCDN @WagimanDeep212_ @narkosun @B3doel___ @03__nakula @__AnakKolong @_memoryusang @ahmad_bellamy @Anak__Ogi @Ary_PrasKe2 @CakKhum @ch_chotimah2 @Cintada16 @DS_yantie Realita kehidupan saat ini... #IndonesiaGelap #KaburAjaDulu,realita kehidupan saat ini indonesiagelap kaburajadulu,2,negatif
#KaburAjaDulu gabisa direalisasiin buat senin dulu kah,kaburajadulu gabisa direalisasiin buat senin dulu kah,2,negatif
@MorphoMenelausX Buat kalian semua yg mau #KaburAjaDulu atau stay di negara ini di tengah pemerintah yg semrawut &amp; rakyat yg gak mau tersaingi pegang ini gais Allah gak kemana2 https://t.co/17srWDAxiX,buat kalian semua yang mau kaburajadulu atau stay di negara ini di tengah pemerintah yang semrawut amp rakyat yang tidak mau tersaingi pegang ini gais allah tidak kemana,2,negatif
#kaburajadulu. Kalau sampai ada yang bilang kabur dulu itu ga nasionalis. Remember it's in your DNA. So fly high reach for the sky Come back when you are mighty and strong. Good luck ans Godspeed to you all.,kaburajadulu kalau sampai ada yang bilang kabur dulu itu tidak nasionalis remember its ini your dna sok fly high reach for the sky come back when you are mighty and strong good luck ans godspeed tapi you all,2,negatif
kalian itu ga ada salah apa2 ama Negara bukan kalian Koruptornya! bukan kalian Penjahatnya! tapi kenapa malah kalian yang harus #KaburAjaDulu ? https://t.co/wdXacSad4b,kalian itu tidak ada salah apa sama negara bukan kalian koruptornya bukan kalian penjahatnya tapi kenapa malah kalian yang harus kaburajadulu,2,negatif
Ini Dia alasan kenapa #KaburAjaDulu #KaburDuluAja rame di sosmed ya karena ini broo paspor negara maju lebih kuat dibanding negara berkembang dan juga kenapa anak-anak muda pengen ke luar negeri ya karena ini,ini dia alasan kenapa kaburajadulu kaburduluaja rame di sosmed ya karena ini broo paspor negara maju lebih kuat dibanding negara berkembang dan juga kenapa anakanak muda pengin ke luar negeri ya karena ini,2,negatif
Demi mempertahankan hidup agar tetap bernafas apa salahnya jika mrk #KaburAjaDulu ? Bkn tdk cinta wajar pesimis di negeri ini. Bgmn tidak. Kepala negara bersekutu dg finalis OCCRP. Kecerdasan rakyat saat ini telah cukup utk menganalisa nasib negara dg sikap presiden yg demikian.,demi mempertahankan hidup agar tetap bernafas apa salahnya jika mereka kaburajadulu bukan tidak cinta wajar pesimis di negeri ini bagaimana tidak kepala negara bersekutu dengan finalis occrp kecerdasan rakyat saat ini telah cukup untuk menganalisa nasib negara dengan sikap presiden yang demikian,2,negatif
@petitestardust #KaburAjaDulu ke Yordania siapa tau nanti bisa jd presiden Indonesia,kaburajadulu ke yordania siapa tau nanti bisa jadi presiden indonesia,1,neutral
@ThatSun510 @Dublin2Eric @truthspace_ @kertaspinus @ch4o5Myth #kaburajadulu bisa ramai itu jelas karena ada kesalahan dari negaranya. Mau dijudge latah atau apapun itu gak akan ramai klo emang rakyat masih banyak yg betah,kaburajadulu bisa ramai itu jelas karena ada kesalahan dari negaranya mau dijudge latah atau apapun itu tidak akan ramai kalau memang rakyat masih banyak yang betah,2,negatif
@Cryptorealis Kalau mau #kaburajadulu minimal punya skill laah ini aku lihat ngga punya skil bahasa Inggris ngga bisa mau kabur ke negeri orang kan lucu,kalau mau kaburajadulu minimal punya skill laah ini aku lihat tidak punya skil bahasa inggris tidak bisa mau kabur ke negeri orang kan lucu,0,positif
Gak pernah paham sama tag #KaburAjaDulu klo mindsetnya mau dpt gede less effort mah mending joged aja ditiktok,tidak pernah paham sama tag kaburajadulu kalau mindsetnya mau dapat gede less effort mah mending joged saja ditiktok,2,negatif
@liaasister bagi aja semuanya pak besok kita #kaburajadulu ,bagi saja semuanya pak besok kita kaburajadulu,2,negatif
antony bukti #KaburAjaDulu kalo sancho nggak ,antony bukti kaburajadulu kalau sancho tidak,2,negatif
Result pasaran hari ini HK SIANG SENIN 17 FEBRUARI 2025 Angka Result : 0407 Shio : Babi Kami ucapkan selamat kepada para pemenang yang beruntung #recehbet #KaburAjaDulu,result pasaran hari ini hk siang senin februari angka result shio babi kami ucapkan selamat kepada para pemenang yang beruntung recehbet kaburajadulu,1,neutral
Motivasi hari ini. #IndonesiaGelap #KaburAjaDulu #AdiliJokowi https://t.co/qXKoXOvWGg,motivasi hari ini indonesiagelap kaburajadulu adilijokowi,1,neutral
Source https://t.co/kRvTSA31ZZ https://t.co/2dmKdO6FiK #mayapadacurang #usutmayapada #usuttuntasmayapada #fyp #viral #usuttuntas #mayapada #tedsioeng #adilimayapada #fact #KaburAjaDulu https://t.co/yGQrTKHIRl,source mayapadacurang usutmayapada usuttuntasmayapada fyp viral usuttuntas mayapada tedsioeng adilimayapada fact kaburajadulu,1,neutral
semua orang juga tau #kaburajadulu ga semudah dan semurah itu. Tapi hashtag ini jadi perwakilan perasaan generasi sekarang desperate hopeless sama pemerintah sendiri. Jangan malah diadu domba horizontal dgn buzzer dikatain ga nasionalis malah makin mempertegas kebobrokan,semua orang juga tau kaburajadulu tidak semudah dan semurah itu tapi hashtag ini jadi perwakilan perasaan generasi sekarang desperate hopeless sama pemerintah sendiri jangan malah diadu domba horizontal dengan buzzer dikatai tidak nasionalis malah makin mempertegas kebobrokan,2,negatif
It crossed my mind #kaburajadulu,itu crossed my mind kaburajadulu,1,neutral
@mohmahfudmd Update juga Prof dengan isu terkini #KaburAjaDulu,update juga prof dengan isu terkini kaburajadulu,1,neutral
Tingkat migrasi keluar Indonesia itu masih rendah banget btw; cuman 7 yang #KaburAjaDulu dari 10 000 orang. Ranking 132 seluruh dunia. Tapi ya trend-nya naik sih kalau ngelihat remittance (duit transfer masuk) % terhadap GDP dari tahun ke tahun. Oiya ini dari Factbook CIA https://t.co/QhJvTh6vjV,tingkat migrasi keluar indonesia itu masih rendah banget btw cuman yang kaburajadulu dari orang ranking seluruh dunia tapi ya trendnya naik sih kalau melihat remittance duit transfer masuk terhadap gdp dari tahun ke tahun oiya ini dari factbook cia,2,negatif
@adith_wp @bepituLaz @lynxluna Saya melihat aksi Mas Adith beberapa hari belakangan ini seperti lempar bola sembunyi ayam jatinangor seputar founder #KaburAjaDulu. ,saya melihat aksi mas adith beberapa hari belakangan ini seperti lempar bola sembunyi ayam jatinangor seputar founder kaburajadulu,1,neutral
@sexieyt Perasaan gini mah muncul gara2 lu tinggal di Indo tau sendiri orang sini budayanya nyinyirin others. Jadi mau ga mau lu grow up dengan mementingkan pandangan orang lain. Memang sebaiknya #KaburAjaDulu agar hidup lebih tenang,perasaan begini mah muncul gara kamu tinggal di indonesia tau sendiri orang sini budayanya nyinyir others jadi mau tidak mau kamu grow up dengan mementingkan pandangan orang lain memang sebaiknya kaburajadulu agar hidup lebih tenang,2,negatif
@KADSocialHub Oh tentu dimulai dari buat thread untuk #KaburAjaDulu ,oh tentu dimulai dari buat thread untuk kaburajadulu,2,negatif
@mohmahfudmd Bagi kami gelandangan (vagabonds) tidak bisa kabur tapi bagi mereka yg kaya atau touris bisa kabur. #KaburAjaDulu #tidakkemanamana,bagi kami gelandangan vagabonds tidak bisa kabur tapi bagi mereka yang kayak atau touris bisa kabur kaburajadulu tidakkemanamana,2,negatif
KEMEJA TACTICAL W-TAC LENGAN PENDEK. 8 varian. Size S - 5XL Bahan ripstop tornado. Harga 165.000 Bahan katun drill. Harga 175.000 Menerima Custom Dan Bordir Seragam DM/ https://t.co/yrYhbribqU Senin Pagii #IndonesiaGelap #KaburAjaDulu https://t.co/hvuhtpXpvv,kemeja tactical wtac lengan pendek varian size si xl bahan ripstop tornado harga bahan katun drill harga menerima custom dan bordir seragam dm senin pagii indonesiagelap kaburajadulu,1,neutral
@mohmahfudmd Nah ini yang terjadi frop anak anak saya aja bercita cita pergi keluar negri menjadi pahlawan devisa bukan kata mas Bahlul yang keluar negri katanya jiwa nasionalisme nya tidak ada muak sama para koruptor yang sok paling NKRI dan nasionalis.. #KaburAjaDulu,nah ini yang terjadi frop anak anak saya saja bercita cita pergi keluar negeri menjadi pahlawan devisa bukan kata mas bahlul yang keluar negeri katanya jiwa nasionalisme ya tidak ada muak sama para koruptor yang sok paling nkri dan nasionalis kaburajadulu,2,negatif
Pengen join challenge #KaburAjaDulu :(,pengin join challenge kaburajadulu,1,neutral
Bapak Ndasmu Indonesia. . . #IndonesiaGelap #KaburAjaDulu EFI NDASMU Timor Leste #IndraSafriOut https://t.co/dvvDAjQT0N,bapak ndasmu indonesia indonesiagelap kaburajadulu efi ndasmu timor leste indrasafriout,1,neutral
Wakil Menteri Pariwisata Ni Luh Enik Ernawati menanggapi viralnya tagar #KaburAjaDulu di media sosial dengan berkelakar agar masyarakat tetap kabur di Indonesia. #newsupdate #update #news #oneliner https://t.co/1O0khbQE6v https://t.co/2OSOAXohBF,wakil menteri pariwisata nih lu enik ernawati menanggapi viralnya tagar kaburajadulu di media sosial dengan berkelakar agar masyarakat tetap kabur di indonesia newsupdate update news oneliner,1,neutral
Menaker Respons #KaburAjaDulu: Tantangan buat Kami Ciptakan Better Job https://t.co/KiIapCzDNu,menaker respons kaburajadulu tantangan buat kami ciptakan better job,1,neutral
#IndonesiaGelap hari ini jadi tranding dan #KaburAjaDulu kemaren kemaren jadi tranding. Kiranya pada baca nggak yaa.,indonesiagelap hari ini jadi tranding dan kaburajadulu kemarin kemarin jadi tranding kiranya pada baca tidak ya,1,neutral
jadi kemana ini ? #KaburAjaDulu,jadi kemana ini kaburajadulu,2,negatif
Dari pada nganggur lebih baik jadi TKI demi masa depan sekalipun harus berganti kewarganegaraan tidak soal. Kan kita diusir....... #KaburAjaDulu #IndonesiaGelap,dari pada nganggur lebih baik jadi tki demi masa depan sekalipun harus berganti kewarganegaraan tidak soal kan kita diusir kaburajadulu indonesiagelap,2,negatif
