full_text,stemming,label_num,pseudo_label
@SenyumSekejap @HaloBCA @mandiricare @BANKBRI_ID Iya lagipula bank swasta banyak yg berkualitas. btw ngelanjutin hashtag #KaburAjaDulu bisa coba kabur ke Australia pake visa WHV. Lumayan kerja di sana visa nabung 40 juta ke atas tiap bulan bisa gabung grup pejuang WHV Australia 2025 di link grup WA ini https://t.co/4Dv2tb3mDv,iya lagipula bank swasta kualitas btw ngelanjutin hashtag kaburajadulu coba kabur australia pakai visa whv lumayan kerja visa nabung juta gabung grup juang whv australia link grup wa,2,negative
@m00rbucks @ARSIPAJA Btw baru aja aku dapet kontak agen travel. Bisa dm ya kalau mau realisasikan #KaburAjaDulu,btw kontak agen travel dm ya realisasi kaburajadulu,1,neutral
@punyakata_ yowes nek gitu rausah dilanjutke wae Indonesia iki mending #KaburAjaDulu soale saiki #IndonesiaGelap,yowes nek rausah dilanjutke wae indonesia iki mending kaburajadulu soale saiki indonesiagelap,2,negative
Bersama nunu li kita ke thailand #KaburAjaDulu https://t.co/Aoh24iGemx,nunu li thailand kaburajadulu,1,neutral
Viral Tagar Kabur Aja Dulu Kenapa Anak Muda Tertarik Pindah ke Luar Negeri? #KaburAjaDulu #IndonesiaGelap2025 #daruratindonesia https://t.co/ax1Hq7vgmo,viral tagar kabur anak muda tarik pindah negeri kaburajadulu indonesiagelap daruratindonesia,1,neutral
@SeriDianawati keren yeuh.. #KaburAjaDulu,keren ya kaburajadulu,0,positive
Ini salah satu contoh knp bnyk anak muda #KaburAjaDulu ke luar negeri lowongan di @BankBCA ribet harus bisa ini itu gk boleh nikah S2 umur 26 thn IP gk boleh di bawah 2.75 sementara wapres aja 2.3 cc: @tvOneNews @ILCTalkshow @karniilyas @NajwaShihab @KemnakerRI @prabowo https://t.co/fkRQpKiqha,salah contoh anak muda kaburajadulu negeri lowong ribet nikah si umur ip wapres cc,2,negative
Kepala Kantor Komunikasi Presiden Hasan Hasbi soal Ramainya Hashtag kaburajadulu: Kalau Mau Merantau Harus Punya Skill dan Akses Keluar yang Sah secara Hukum Agar tidak Bermasalah #ArtistBersuara #Indonesia #Prabowo #KaburAjaDulu #KaburDuluAja #BUMN #amaterasun https://t.co/ZkinAfrr5x,kepala kantor komunikasi presiden hasan hasbi ramai hashtag kaburajadulu rantau skill akses sah hukum masalah artistbersuara indonesia prabowo kaburajadulu kaburduluaja bumn amaterasun,0,positive
Bro. It's not ENTENG tho to choose #KaburAjaDulu Some of ppl only choose that without can do that. Just for show how desperate they are.,bro its not enteng tho choose kaburajadulu some of ppl only choose that without can that just for show how desperate they are,1,neutral
Terus BPK KPK awasi keuangannya di Danantara ini dibatasi harus ijin DPR dulu. Memang ya #KaburAjaDulu ke Yordan ini kadang2 seklek juga kalau dia beri kesempatan para kongkalingkong maling didalam keenakan tak boleh disentuh oleh kedua lembaga ini. https://t.co/s6UfMFFAco,bpk kpk awas uang danantara batas ijin dpr ya kaburajadulu yordan kadang seklek sempat kongkalingkong maling dalam enak sentuh lembaga,2,negative
orang tuh ga pada ngerti apa ya kenapa hastag #KaburAjaDulu bisa muncul? kok malah adu-aduan nasib dan bilang siap nggak sama kehidupan di luar negeri nantinya,orang tuh erti ya hastag kaburajadulu muncul aduaduan nasib bilang hidup negeri,2,negative
Semakin menggema hastag #KaburAjaDulu dan tanggapan dari pemerintah kontardiktif terhadap itu mungkin akan habis orang2 pintar di indonesia,gema hastag kaburajadulu tanggap perintah kontardiktif habis orang pintar indonesia,1,neutral
Source https://t.co/UMjjOdKaLs https://t.co/kRvTSA3zPx https://t.co/2dmKdO7d8i #mayapadacurang #usutmayapada #usuttuntasmayapada #fyp #viral #usuttuntas #mayapada #tedsioeng #adilimayapada #fact #DarkIndonesia #KaburAjaDulu #IndonesiaGelap2025 #IndonesiaEmas2045 https://t.co/apy2SedyqW,source mayapadacurang usutmayapada usuttuntasmayapada fyp viral usuttuntas mayapada tedsioeng adilimayapada fact darkindonesia kaburajadulu indonesiagelap indonesiaemas,1,neutral
@pauloteofilussw nah kebanyakan dari narasi #KaburAjaDulu yg kt dengar selalu arahnya ke jepang jepang jepang bahkan jarang aku denger narasi serupa tapi out nya ke negara2 eropa UK timteng (yg katanya dulu mesir jd primadona jg) brazil afrika? india? boro2 mas ,banyak narasi kaburajadulu dengar arah jepang jepang jepang jarang dengar narasi out ya negara eropa uk timteng mesir primadona brazil afrika india boro mas,2,negative
?. Jujur gw udah di tahap mau marahpun rasanya percuma. Karena zaman sekarang di negara ini semua dinilai dengan ada apanya bukan apa adanya . Jadi buat sobat-sobat yang sedang menempuh pendidikan dan bekerja di luar negeri. Semoga berhasil dan tetap semangat. #KaburAjaDulu,jujur gue tahap marah zaman negara nilai apa sobatsobat tempuh didik negeri moga hasil semangat kaburajadulu,2,negative
Perihal pekerjaan jangan main-main. Kita semua cinta Indonesia dan ingin mengabdi untuk Indonesia. Pendapat Prof Men @prof_yassierli sangat tepat: orang yang #KaburAjaDulu justru semangatnya adalah memperbaiki bangsa. Dengan begitu mereka bisa menafkahi keluarga mengirim uang https://t.co/koiRpdAjGl,perihal kerja mainmain cinta indonesia abdi indonesia dapat prof men orang kaburajadulu semangat baik bangsa nafkah keluarga kirim uang,0,positive
Prabowo and team recognise Indo problem: kebanyakan orang Therefore mereka membuat negara ini kurang nyaman bagi sebagian orang akhirnya pada #KaburAjaDulu Sukses🇮🇩,prabowo and team recognise indonesia problem banyak orang therefore negara nyaman orang kaburajadulu sukses,2,negative
Efisiensi anggaran hanya akan berhasil jika diikuti efisiensi populasi. Saya dukung tagar #KaburAjaDulu karena itu salah satu pendukung efisiensi populasi sebagaimana negara-negara maju yang selalu menjaga populasi warga negaranya sehingga semuanya serba efisien dan makmur.,efisiensi anggar hasil ikut efisiensi populasi dukung tagar kaburajadulu salah dukung efisiensi populasi negaranegara maju jaga populasi warga negara serba efisien makmur,0,positive
karyawan probation dihasut atasan sendiri buat #KaburAjaDulu ini gua diusir kah?,karyawan probation hasut atas kaburajadulu gua usir kah,2,negative
Istilah 'brain drain' menjadi topik hangat seiring dengan ramainya perbincangan mengenai tagar #KaburAjaDulu. Tapi itu apa sih? Yuk simak informasinya di #GreatDaysamarinda w/ Audy https://t.co/PQMQb1UVBs,istilah brain drain topik hangat iring ramai bincang tagar kaburajadulu sih yuk simak informasi greatdaysamarinda gue audy,1,neutral
bahagia karna tmen gw mulai mencapai mimpi mreka #KaburAjaDulu cman jadi tidak ada tmpat menumpang : ) kl mau main harus ke LN hiks,bahagia teman gue capai mimpi kaburajadulu cuman tmpat tumpang main ln hiks,0,positive
@RadioElshinta Lu ngomong tu ke Prabowo yang #KaburAjaDulu ke Jordania stlh diberhentikan dari tentara &amp; dipecat dari menantu Pak Harto...,omong prabowo kaburajadulu jordania henti tentara amp pecat menantu harto,2,negative
di negara yg katanya enak syahdu sampe pada ngga mau pulang ke indo tapi kenapa banyak kaburan? #KaburAjaDulu https://t.co/99e91lgnSw,negara enak syahdu pulang indonesia kabur kaburajadulu,2,negative
@ryomenggg Numpang #KaburAjaDulu,numpang kaburajadulu,2,negative
#KaburAjaDulu tapi kaburnya pake duit negara gua lebih salut sama orang yang #KaburAjaDulu pakai duit pribadi bukan ngemis2 ke negara apalagi ke swasta.,kaburajadulu kabur pakai duit negara gua salut orang kaburajadulu pakai duit pribadi ngemis negara swasta,2,negative
Dengar-dengar gaji farmasi di Jerman juga menggiurkan. Apakah #KaburAjaDulu?,dengardengar gaji farmasi jerman giur kaburajadulu,1,neutral
@CutSarina5 Kalau begitu kita untuk apa belajar saya IPK 3 3 bagaimana ini mending #KaburAjaDulu,ajar ipk mending kaburajadulu,2,negative
bacotan pejabat yang lagi di rodanya di atas. emang benar seperti ini wkwk #KaburAjaDulu https://t.co/mCSWWio5um,bacot jabat roda wkwk kaburajadulu,2,negative
Reputasi Bank Mayapada dipertanyakan setelah adanya kasus Jiwasraya dan Ted Sioeng #MayapadaCurang #UsutMayapada #MayapadaSalah #MayapadaDebtCollector #MayapadaRentenirElit #IndonesiaGelap #KaburAjaDulu https://t.co/tgXp1CUKAb,reputasi bank mayapada jiwasraya ted sioeng mayapadacurang usutmayapada mayapadasalah mayapadadebtcollector mayapadarentenirelit indonesiagelap kaburajadulu,1,neutral
Memang dari awal sudah bermasalah. Skandal Jiwasraya dan tuduhan palsu Ted Sioeng #MayapadaCurang #UsutMayapada #MayapadaSalah #MayapadaDebtCollector #MayapadaRentenirElit #IndonesiaGelap #KaburAjaDulu https://t.co/RjxHyeZ739,masalah skandal jiwasraya tuduh palsu ted sioeng mayapadacurang usutmayapada mayapadasalah mayapadadebtcollector mayapadarentenirelit indonesiagelap kaburajadulu,1,neutral
Kemenaker kadang gak sadar sedang di posisi mana di sekarang. Ayo pemerintah emang dia gak bagian pemerintah kadang bagaiamn diksi pemilihan kata dalam menunjukan posisioningnya saja gagal paham kita. #KaburAjaDulu https://t.co/fPNziR8Vji,kemenaker kadang sadar posisi ayo perintah perintah kadang bagaiamn kasih pilih tunjuk posisioningnya gagal paham kaburajadulu,2,negative
info #kaburajadulu jamaica or africa unite ,info kaburajadulu jamaica orang africa unite,1,neutral
Setelah gw baca lagi tulisan gw sendiri gw jd mikir #KaburAjaDulu itu make sense dan alami insting manusia mencari tanah yang lebih baik ketika sumber daya sudah mulai menipis di tanah awal.,gue baca tulis gue gue mikir kaburajadulu pakai sense alami insting manusia cari tanah sumber daya tip tanah,2,negative
Krn #KaburAjaDulu jd mikir apa kita usaha biar dpt sekolah ke ln lagi yaaa,kaburajadulu mikir usaha biar sekolah ln ya,2,negative
Emang lebih baik #KaburAjaDulu dari pada jadi penjilat kayak kau https://t.co/QSD1hX5EY3,kaburajadulu jilat kayak kau,2,negative
Cukup dengan tumbal satu Arsin maka pagar laut dinyatakan selesai . #IndonesiaGelap #KaburAjaDulu Kawal perjuangan mahasiswa. https://t.co/3XjJVJnzVV,tumbal arsin pagar laut nyata selesai indonesiagelap kaburajadulu kawal juang mahasiswa,2,negative
pgn ngerasakno #KaburAjaDulu,pengin ngerasakno kaburajadulu,2,negative
@DndySaputra Anak sy yg baru lulus SMA tuh...ngebet bener pengen kerja di jepang sblm rame #KaburAjaDulu cm modal nye bisa bhs jepang passive Bingung harus dari mana nih persyaratan modal nya brp maksimal persiapannya,anak lulus tuhngebet pengin kerja jepang rame kaburajadulu modal nye bahasa jepang passive bingung nih syarat modal ya maksimal siap,2,negative
Kekerasan lahir batin tidak hanya menimpa para tahanan laki-laki tapi juga para tahanan wanita menerima siksaan yang begitu kejam dan tindakan asusila yang sangat mengerikan! #fyp #viral #Trump #AS #KaburAjaDulu #Indonesia #trending #PangkasAnggaran #KabinetGemuk #pppk https://t.co/A7QtY2uD0D,keras lahir batin timpa tahan lakilaki tahan wanita terima siksa kejam tindak asusila keri fyp viral trump as kaburajadulu indonesia trending pangkasanggaran kabinetgemuk pakai,2,negative
@Dennysiregar7 Ich bang kok ikut-ikutan.... #KaburAjaDulu,ich abang ikutikutan kaburajadulu,1,neutral
Buat diaspora yg nakut nakutin #KaburAjaDulu dengan alasan „apa apa harus mandiri semua harus dikerjain sendiri enak di indonesia apa apa ada dan murah mending u diem tipikal banget diaspora yang terbiasa hidup serba berkecukupan di indonesia terus kaget ngadepin real world,diaspora nakut takut kaburajadulu alas mandiri dikerjain enak indonesia murah mending lu diam tipikal banget diaspora biasa hidup serba cukup indonesia kaget ngadepin real world,2,negative
inilah kondisi negara kita saat ini walaupun dijadikan guyonan tapi ini reel sehinggga banyak anak muda yg memilih #KaburAjaDulu #IndonesiaGelap https://t.co/MB1cX8YwXA,kondisi negara jadi guyon reel sehinga anak muda pilih kaburajadulu indonesiagelap,2,negative
You know how serious it is sampe ChatGPT aja mau #KaburAjaDulu https://t.co/fJHzkFjwF1,you know how serious is chatgpt kaburajadulu,1,neutral
#KaburAjaDulu dari orang tua,kaburajadulu orang tua,2,negative
@tanyakanrl Tetep optimis nderr aq 25 bru blajar basa Jepang wkwkwk Yg pnting mulai aja dulu Ama #KaburAjaDulu ,optimis nderr ajar basa jepang wkwkwk kaburajadulu,1,neutral
@sociotalker Mengkhawatirkan... #IndonesiaGelap #KaburAjaDulu,khawatir indonesiagelap kaburajadulu,2,negative
#KaburAjaDulu .. eh kena goreng ,kaburajadulu eh kena goreng,2,negative
@ibrahimsaleh07 @mohmahfudmd @Dulkamdiii Kan beliau bilangnya 'saya pribadi' berarti keadaan beliau memang masih aman dan nyaman untuk hidup disini. Beliau juga nyorotin warga yg ga nyaman dan pengen #KaburAjaDulu kok bisa si dibilang buta dan tuli padahal cuma jawab pertanyaan kenapa ga ikut kabur,beliau bilang pribadi beliau aman nyaman hidup beliau nyorotin warga nyaman pengin kaburajadulu sih bilang buta tuli kabur,2,negative
@TukangBedah00 #KaburAjaDulu paham kan ? ,kaburajadulu paham,2,negative
@D___Frozen Kaya trending topic... #KaburAjaDulu,kayak trending topic kaburajadulu,1,neutral
Mau sampe kapan indonesia begini #indonesiagelap #kaburajadulu #kimplus #ruukekaksaan #prabowogibran #100harikerja https://t.co/sjZbOCLb6N,indonesia indonesiagelap kaburajadulu kimplus ruukekaksaan prabowogibran harikerja,1,neutral
What if #KaburAjaDulu kita ke Papua bangun bersama saudara yang dianak tiRikan pemrenta selama berdekade? Ada secercah harapan KEWARASAN dan KEMAUAN untuk MAJU di sana. Karena Jawa sudah hiRuk pikuk sudah keras hati semua tidak ada ruang untuk koreksi dan pembelajaran.,what if kaburajadulu papua bangun saudara anak tiri pemrenta dekade cercah harap waras mau maju jawa hiruk pikuk keras hati ruang koreksi ajar,2,negative
@RodriChen Salah satu motivasiku bwt #KaburAjaDulu ini jg sih koh krn haji d indonesia sistemnya kek ponzi. Udh gt denger duit dana abadi haji melayang krn si wika default ahh surem bgt dah mo ibadah aja syulittt duit udh d tangan pemerintah tp naik hajinya belum tentu kesampaian,salah motivasi kaburajadulu sih koh haji indonesia sistem kayak ponzi dengar duit dana abadi haji layang sih wika default ah surem banget ibadah syulit duit tangan perintah haji,2,negative
Mayapada tersandung kasus Jiwasraya dan Ted Sioeng #mayapadajiwasraya #usutmayapada #mayapadacurang #IndonesiaGelap #KaburAjaDulu papua BUMN https://t.co/CuSTur7RVe,mayapada sandung jiwasraya ted sioeng mayapadajiwasraya usutmayapada mayapadacurang indonesiagelap kaburajadulu papua bumn,1,neutral
Koruptor boleh dibilang tidak nasionalis #KaburAjaDulu,koruptor bilang nasionalis kaburajadulu,2,negative
@BudiBukanIntel Inspirator #KaburAjaDulu ,inspirator kaburajadulu,0,positive
Not my husband claiming like he invented the hashtag #KaburAjaDulu and making me his first target audience lol man was terrified i d change my mind about moving to Canada,not my husband claiming like he invented the hashtag kaburajadulu and making me his first target audience lol man was terrified i change my mind about moving canada,1,neutral
ucap bapak bapak yang merajok sama anaknya nongkrong yok pak bisa kali kita ngopi sekalian becakap bahas ini #KaburAjaDulu https://t.co/WGL8gCxypN,rajok anak nongkrong yuk kali ngopi becakap bahas kaburajadulu,2,negative
Bismillah memulai pagii dengan afirmasi positif #affirmations #KaburAjaDulu https://t.co/qJxFYCRBxT,bismillah pagi afirmasi positif affirmations kaburajadulu,1,neutral
Fenomena #KaburAjaDulu jd polemik. Selalu akan ada pro-kontra utk segala hal yg berhubungan dgn sikap masyarakat thd Pemerintahnya. Ada sikap kecewa marah maupun hopeless. Dan pasti ada bantahan baik dr Pemerintah maupun suporternya. Cara merespon akan menunjukan adab &amp; empati https://t.co/whrSZrJVQ8,fenomena kaburajadulu polemik prokontra hubung sikap masyarakat thd perintah sikap kecewa marah hopeless bantah perintah suporter merespon tunjuk adab amp empati,1,neutral
#KaburAjaDulu-core https://t.co/ByXBeQoakA,kaburajadulucore,2,negative
Bayangin udah cape2 #KaburAjaDulu eh tetep ketemu manusia rese macem ibu2 gang di komunitas PPI wkwk,bayang capek kaburajadulu eh ketemu manusia rese gang komunitas ppi wkwk,2,negative
Kata rakyat #AdiliJokowi Kata sang murid #HidupJokowi Lantas presiden ikut yang mana ikut rakyat atau ikut kata sang murid dilema? Ikut sang murid jadi musuh rakyat Ikut rakyat di laknat sang guru Harus tegas jangan plonga plongo kayak yang udah udah. #KaburAjaDulu https://t.co/L4WDPtWq7q,rakyat adilijokowi sang murid hidupjokowi lantas presiden rakyat sang murid dilema sang murid musuh rakyat rakyat laknat sang guru plonga plongo kayak kaburajadulu,2,negative
abis nyuci mau jemur tapi nungguin yg lagi bakar sampah selesai. pas lagi jemur baju malah mulai lagi bakar sampah. nungguin bakar sampah selesai dari jam set8 anjing memang soon #KaburAjaDulu udah muak,habis nyuci jemur tunggu bakar sampah selesai pas jemur baju bakar sampah tunggu bakar sampah selesai jam set anjing soon kaburajadulu muak,2,negative
tapi yang jelas kabur ke luar negeri uangnya lebih baik xixixi #KaburAjaDulu,kabur negeri uang xixixi kaburajadulu,2,negative
BELAJAR BAHASA JEPANG BATCH 2 Hai guys aku buka kelas Bahasa Jepang lagi.. Yuk isi bulan ramadhan kalian dengan kegiatan belajar bahasa Jepang. Yg punya rencana #KaburAjaDulu ke Jepang sini belajar bahasanya dulu Link form : https://t.co/cgMI6yqs4V https://t.co/QKuAQgd5Lk,ajar bahasa jepang batch hai guys buka kelas bahasa jepang yuk isi ramadhan giat ajar bahasa jepang rencana kaburajadulu jepang ajar bahasa link form,1,neutral
@fuemej0r hahaha #KaburAjaDulu,hahaha kaburajadulu,2,negative
mau ikut #kaburajadulu mulai dari mana ya? aku ga ada tabungan lulusan Ners pendapatan ga sesuai dengan kebutuhan adakah yang punya saran mohon infokan,kaburajadulu ya tabung lulus ners dapat sesuai butuh ada saran mohon info,2,negative
@chocomintWW17 wah ini mah #KaburAjaDulu ,mah kaburajadulu,2,negative
@ARSIPAJA Angka tidak berbohong #KaburAjaDulu Kalian masih ribut2 soal bagusan kerja di LN atau di dalam negeri? Aduh. Coba lihat tabel hitung2an ini. Mari kita bandingkan. Gaji sy pakai angka bagus. Di LN dapat 20 juta (Jepang/Korea) itu bagus utk pekerja kasar. Di dalam negeri A,angka bohong kaburajadulu ribut bagus kerja ln negeri aduh coba lihat tabel hitung mari banding gaji pakai angka bagus ln juta jepangkorea bagus kerja kasar negeri a,2,negative
